iteration,avg_reward_long,rolling_avg_reward_long
67,196.6894470964432,195.75237383194727
68,195.2197841617584,195.86388145815653
69,195.6459593574524,195.97505729027935
70,199.42761943187713,196.19572020172498
71,195.56254858140946,196.31319353402324
72,198.5236491461754,196.46844011519235
73,197.28318172883988,196.6372283648605
74,195.21640962677003,196.61525081073378
75,197.585053008461,196.71199632938763
76,198.46057109994888,196.87711574693677
77,196.37951764202117,196.88007566240304
78,195.60951481494902,196.82165032854456
79,196.04610295114517,196.9013546713294
80,197.98914037885666,196.87936820673363
81,194.68564486465453,196.75027050555414
82,198.41214752521515,196.7541891665764
83,197.62483549489974,196.81338050921636
84,195.35368331108094,196.77275111012648
85,198.10515213136674,196.82373721258926
86,196.635927832222,196.90642635850148
87,197.25688303947447,196.91796668725968
88,196.6523475094795,196.83994357640842
89,198.3304126610756,196.9123026049309
90,198.14178760442735,196.9363312767983
91,196.46892588710784,196.93224987548447
92,194.76352101364137,196.85521283217233
93,198.9922507041931,197.0061114938697
94,194.77943719711303,196.97145060745615
95,194.32001733589172,196.76714652361676
96,196.89651785821914,196.82050529468913
97,196.53720128660203,196.74104738030627
98,196.29769928474425,196.70162808254238
99,196.94193552265168,196.7706491183777
100,197.3645750141144,196.76182999860387
101,198.16932300491334,196.75018007480242
102,197.56108897895814,196.79744292827985
103,198.2420717710495,196.90274520652383
104,196.92133768405915,196.93775459584046
105,198.68209486579894,196.96547277531812
106,196.18052307090758,197.02526790356825
107,199.2943701637268,197.06055680910868
108,201.3490201965332,197.20952419717395
109,197.9377686656952,197.3128876113586
110,198.57582794265747,197.33171464381027
111,196.1349657032013,197.31167615864936
112,196.20300699729918,197.26952111696244
113,197.02223281593322,197.28431652922052
114,198.16600958900452,197.2777404063377
115,199.98907562522888,197.35163192716965
116,197.07959602813722,197.37605873281078
117,199.3142302268982,197.55808710134107
118,199.75224188461303,197.58848674855793
119,199.7905409280777,197.78893089779652
120,197.8589057495117,197.9304864343413
121,197.2232100337982,197.94355412136443
122,196.20587984962464,197.93030126388533
123,201.95125279541017,198.156443404312
124,196.8614456806183,198.15322381063058
125,200.17129483146667,198.26549260332467
126,198.7563157939911,198.2889723148878
127,198.77970861816405,198.33771710045608
128,198.7150115995407,198.3566346935957
129,198.09690571727754,198.4036574149244
130,196.45825551013945,198.31470384069806
131,197.96357136383057,198.38602577241502
132,198.17639741020201,198.34130686227408
133,198.8009021827698,198.2393821417236
134,198.67144271812438,198.26872910382082
135,196.43373232402803,198.1830452790756
136,198.89325506858825,198.29337685369114
137,197.54145776157378,198.34691488426208
138,199.4004927974701,198.4420452835236
139,197.68907583236694,198.42296793325818
140,197.1584637260437,198.30974345729075
141,200.09768239746094,198.4304669120637
142,196.96580462799074,198.33652988810746
143,198.9567655221939,198.30471083361073
144,195.7256733028412,198.1421161286012
145,197.31568556861876,198.12038732136543
146,198.08695049362183,198.15493693975847
147,197.13978212089538,198.19229303060928
148,200.02585950546265,198.11527729901135
149,200.2584999584198,198.25115947012353
150,199.72455059814453,198.23328970079064
151,197.90907992362975,198.19940026597615
152,197.75489485492707,198.15840771544666
153,196.35687337684632,198.06408218653903
154,197.8363849544525,198.053661356026
155,199.1064200033188,198.15958793575308
156,200.1091855117798,198.2454125016711
157,200.13516856193542,198.3237633477403
158,198.11917265291214,198.2964941665459
159,200.9417447441101,198.38730624758537
160,198.2590402217865,198.46031856349566
161,199.1005604801178,198.4686107799568
162,197.36319256763457,198.46148017219923
163,198.2548311800003,198.41565370750047
164,199.40582292137145,198.48432359106053
165,196.5482388271332,198.4599145951042
166,197.73133190231323,198.3652605752983
167,202.129647473526,198.5718142891198
168,195.7163869758606,198.44219914726636
169,200.4151583454132,198.62977854896934
170,199.97625733680727,198.73620141969687
171,197.61436802654265,198.71729812101373
172,198.9626059715271,198.7902110750391
173,197.8561604915619,198.703423114483
174,200.10769264450073,198.69739082192623
175,196.6195895910263,198.57319238164158
176,198.1185671520233,198.58157187077725
177,198.6277276561737,198.61648518282718
178,199.03524829902648,198.72362017971435
179,200.32459493751526,198.8231485790368
180,197.89404324417114,198.77465350867104
181,199.18297015457154,198.73760489438268
182,199.95281414489747,198.7303107177012
183,196.6949832069397,198.67334313986225
184,200.54448280334472,198.65745266223152
185,198.86906470756531,198.6818536416626
186,198.65406276702882,198.6639937331389
187,197.7300527141571,198.6786681389998
188,199.60074962368012,198.73250487674682
189,198.98792510681153,198.71578896416452
190,196.4886726091385,198.7134063154446
191,198.6261168243408,198.74919771232584
192,199.19714174423217,198.63189748315403
193,199.47834846725465,198.78237594280975
194,198.1607515007019,198.69219966902136
195,198.05543713645935,198.61536686100735
196,199.1484438472748,198.6767298938366
197,198.31200920333862,198.6507060231088
198,198.12762572135927,198.66156463230087
199,196.7059580701828,198.5254952493281
200,199.1089735897064,198.62507060927513
201,198.40296270618438,198.63644643144158
202,198.39911029319762,198.62730173692253
203,197.22232677059174,198.55478487578512
204,199.9555235610962,198.54002202072851
205,201.0583000175476,198.6665922916634
206,199.29344504432677,198.67101128725363
207,197.86622166481018,198.58754758805009
208,199.34858557853698,198.69369168291422
209,197.03908800964356,198.5534758911663
210,199.78295227870942,198.59003139401204
211,199.52146807365418,198.62472760627716
212,199.09452647285462,198.67930655662522
213,199.84989111423494,198.68927221624762
214,195.83222824020385,198.56304434158315
215,198.9420481513977,198.66117936327356
216,198.95995824241638,198.6745330199966
217,199.89260231513978,198.70235144283274
218,197.64714648723603,198.62910336363217
219,200.07542823143007,198.70569043286116
220,200.4138095817566,198.8000253306731
221,199.24228546352387,198.80377899532294
222,198.78000846099854,198.8224989656295
223,197.89493450927733,198.8131913171461
224,197.74944959964753,198.85493097832486
225,198.2894069984436,198.82214831467456
226,197.69720628089905,198.79391805766326
227,200.22017172241212,198.8667605148317
228,198.38490714511872,198.91326372981274
229,198.45572942352294,198.85327196430967
230,196.4516582895279,198.66900629518904
231,198.99485246696472,198.65706259209458
232,197.03268741111756,198.62372122194705
233,198.26720828380584,198.5804661301576
234,198.78264011802673,198.6502082144929
235,197.5831912677765,198.5622177740556
236,200.05391040649414,198.5835154673693
237,197.0368148443222,198.5012070022279
238,199.2870844669342,198.47869473633588
239,200.66697129249573,198.67208445842755
240,200.82048789901734,198.74722204833233
241,200.60291926879881,198.81294048938756
242,199.41432371444702,198.7938093453599
243,200.64328052558898,198.91365470689402
244,195.5878043571472,198.7341497519228
245,200.57212447547911,198.74048234767193
246,199.1396361755371,198.73637637615263
247,198.1298953195572,198.710371850495
248,198.44445090694427,198.73235250640167
249,196.84090413970947,198.69601068800404
250,198.48338667869567,198.7037698752139
251,199.07468918991088,198.75886919157435
252,200.4018321472168,198.76613560856669
253,199.21963297462463,198.79952464174684
254,199.91229081249236,198.8577870973057
255,199.14831234416963,198.96565325949138
256,198.9715871559143,198.96472264704934
257,199.68840401916503,199.07095131137118
258,200.0853504289627,199.14367699717752
259,198.62730714206697,199.13746367813903
260,196.534493391037,199.09551576306956
261,198.8570976486206,199.04764325275465
262,201.16683192443847,199.2128439359594
263,197.3834898071289,199.13670014956705
264,198.95635031814575,199.06827531059332
265,198.18598951148988,198.96289537509233
266,200.5144534236908,198.95935674128793
267,198.15932370529174,198.9091567409219
268,197.42521533031464,198.780434133111
269,200.63632659683228,198.98237502269825
270,200.9297966861725,198.9966819111258
271,198.7562382873535,198.98134599559825
272,199.6601174484253,199.04255488075287
273,197.37345299339293,198.99971496421088
274,199.32015531578065,199.0988850112536
275,198.268603673172,199.09029369103257
276,198.0211978761673,199.04815403848275
277,196.53967517261506,198.89366775949864
278,198.72514565238953,198.87388826660927
279,199.74315426063538,198.86712280453503
280,198.35466823272705,198.8353770400773
281,198.6168324344635,198.8211868512191
282,198.29779050941468,198.76556231082913
283,199.45355085811616,198.74029032799533
284,195.91229824142457,198.63168997196976
285,198.92859514198304,198.72745404200745
286,199.13467103691102,198.73855697753896
287,198.4960571117401,198.63172598503093
288,198.03859480552674,198.65793018496683
289,198.55518658008575,198.6418836354444
290,197.74376857681276,198.62419479805743
291,197.07887431678773,198.48677163378133
292,201.0189690689087,198.60115744832584
293,198.64910134391783,198.65011288886978
294,198.35248801879882,198.5587593457484
295,200.57603200454713,198.54460875848338
296,198.32286624355316,198.52727387673133
297,200.19286684570312,198.54858385262253
298,199.60081254673005,198.63767823475587
299,196.9612107448578,198.543320451919
300,197.85474604263305,198.52676614669764
301,199.12849603824614,198.5710580731809
302,197.71801767463685,198.61819177326163
303,196.76859676971435,198.53992981795483
304,200.43724082756043,198.5676932806318
305,199.24369966621398,198.60325453797122
306,198.95263489494323,198.6166866363905
307,199.96576309890747,198.68340553997027
308,198.33234571094513,198.63855733408332
309,199.89230283851623,198.79775751796697
310,199.90210365982057,198.83669785868057
311,198.57783244037628,198.81442431481904
312,198.97066555366516,198.833408652496
313,197.7998432970047,198.82385859215515
314,198.14303586273192,198.80737256346094
315,199.65440946807863,198.88379819911148
316,197.92050692539215,198.9174635034558
317,197.71910222434997,198.78546882967348
318,198.23963330688477,198.7690901081922
319,197.5705577610016,198.73781289788022
320,198.31425880146026,198.6473419697568
321,197.52439389953614,198.61540307599614
322,199.2081942150116,198.5760161707684
323,198.9648039812088,198.55057582814771
324,200.534993019104,198.6935271191175
325,200.0884872001648,198.78287676541862
326,197.93119420394896,198.7349846920467
327,197.14070708389283,198.711892268417
328,200.95591034698487,198.87938481150778
329,196.7871785118103,198.73338231887786
330,198.64575263118743,198.7094644374767
331,199.52847889862062,198.73249819762393
332,198.5930486541748,198.6775896198346
333,199.02797589683533,198.70541482727043
334,200.61769443626403,198.7344304911804
335,200.6304792842865,198.763565516159
336,197.24038656406404,198.71006768110675
337,199.2979319185257,198.72315833570116
338,199.01605260047913,198.77180670784
339,199.74330949058532,198.83581765295415
340,198.93560468845368,198.80706546176896
341,199.3153180152893,198.86285790536465
342,199.337982611084,198.92761312083428
343,198.96025155334473,198.95643785069288
344,199.31700272102356,199.0262956490941
345,200.5063533721924,199.11397943192367
346,198.36652970352173,199.14766486408305
347,199.3458058303833,199.15316932869783
348,200.38929254646303,199.2101488713079
349,197.8126256351471,199.10125417595
350,199.73185264205932,199.08698879362578
351,197.81705062026978,199.08242305027875
352,195.58882448921204,199.0203477464916
353,198.2738773399353,198.9130664262094
354,199.2873785446167,199.0130744275215
355,198.49792145881653,199.00716118062644
356,199.94279903640748,199.02373398613767
357,200.0342152999878,199.0813806519704
358,198.19142271690367,199.04791852477297
359,199.6188154132843,199.00796336385363
360,200.94326753692627,199.02047489395946
361,200.67392229537964,199.15781632321188
362,197.6457881418228,199.09173057214358
363,198.81764149150848,199.08379412778478
364,198.95269029922486,199.05216936013022
365,196.944765278244,198.97253578372184
366,198.34230351753234,198.9336152038118
367,196.4921904197693,198.81978351615894
368,199.6204157688141,198.84619008477776
369,198.5340888744354,198.81487353091418
370,199.49664691619873,198.77448527267435
371,200.67540119781495,198.86684013244638
372,197.80337866592407,198.80514304586802
373,199.45691745567322,198.7678480422363
374,200.11269682769776,198.85985088993795
375,199.2359570793152,198.84001506742845
376,197.5108687713623,198.82776779347216
377,200.16586019821167,199.01084922183188
378,199.83879364452363,199.07344587401545
379,199.15993332595826,199.06834806526894
380,197.81569489479065,199.04105900270807
381,201.60856275253295,199.1076895513531
382,199.9831292186737,199.1056461081002
383,197.66430622367858,199.08456144837137
384,197.22423997268677,198.98877843074735
385,197.81733715057374,198.86374121529283
386,199.43064244823455,198.81401002140717
387,200.30771611976624,198.92048714052535
388,200.18973875980376,198.97537103125708
389,198.80152086372377,198.9693242538371
390,199.01348441410065,199.0520730192715
391,198.37664722213745,199.0534467674553
392,198.94147281951905,199.1514180634456
393,198.91674851722718,199.12327137338173
394,198.86230521698,199.1364000270836
395,200.9133882358551,199.1930696798698
396,199.19470497817994,199.133841831084
397,199.0876743019104,199.18521365652327
398,198.8471682483673,199.16082368823118
399,198.37347752304078,199.091254916045
400,198.51094938926695,199.06225460844288
401,199.5578038925171,199.1441320132889
402,199.96453713588716,199.13607909079641
403,199.69804734458924,199.13044923879906
404,199.52846687889098,199.14519058091682
405,200.32196760749818,199.24544148942513
406,199.7176677558899,199.16980568955944
407,198.3251740310669,199.10348748205521
408,199.93460479660035,199.1942994249717
409,202.06955828971863,199.3881121576531
410,200.70802713699342,199.50373975711003
411,196.92620488014222,199.4035622543865
412,201.19850040740968,199.43919362589193
413,200.23137201423646,199.44085895606958
414,198.1421381477356,199.4144836474303
415,198.53555021476745,199.39536627945722
416,199.83231591911317,199.45359302733618
417,199.81280815086365,199.48844644058963
418,200.54024565086365,199.55338632593512
419,198.74646149253846,199.54875257695733
420,197.5643854452133,199.41479246533126
421,200.3736638935089,199.46195082194464
422,198.8011512245178,199.45048989884904
423,198.3707703935623,199.43143398465705
424,198.99051271743775,199.45611539243313
425,199.78762711257934,199.5071825013659
426,201.0062658016205,199.56512097773026
427,199.18032340164186,199.53375242836017
428,197.53757619457244,199.4473335823597
429,198.71653030109405,199.41485611924784
430,200.85925660705567,199.43634767923038
431,201.34260602111817,199.50134520983963
432,198.6075193058014,199.51263902082923
433,199.34389189453125,199.4890105047467
434,200.7634354106903,199.4367655895854
435,199.5492217804432,199.39041337532342
436,199.02041558189393,199.4741818033933
437,198.59573207130433,199.37007106994918
438,198.54825579071044,199.3027464210079
439,199.35590098381041,199.35129693445052
440,199.8339598262787,199.40323331891094
441,197.10130262489318,199.29399278714263
442,200.08600175857543,199.30492053145136
443,198.87079562416076,199.2381425303832
444,200.58396477279663,199.3116426615935
445,197.12748114109039,199.29416648942862
446,200.5332841609955,199.30055130012798
447,198.75008585777283,199.29850868545822
448,198.07686677017213,199.2867525405227
449,198.52671590614318,199.26820066807093
450,200.11091833000182,199.28113231676747
451,198.09094828948975,199.1645196162822
452,197.57446950645448,199.10028546047454
453,201.2194263824463,199.24755946798948
454,199.5300373664856,199.2800997506047
455,199.54468869056703,199.2275170339452
456,197.35302476825714,199.06793378383037
457,198.39556912899016,199.0594557767577
458,199.1247758541107,199.05069113514094
459,198.24601787471772,198.94999443370207
460,198.50899563865661,198.90838538803044
461,200.19594416084288,198.95540653118863
462,200.4048880516052,199.02777277040062
463,195.08722805366517,198.8893316609191
464,201.31173266677857,198.9675649282383
465,196.13749771900177,198.81970644394693
466,199.10334751644135,198.89978823960874
467,199.2587245361328,198.86669715071096
468,196.95929527034758,198.79023713655886
469,199.3759421405792,198.7419162312703
470,201.57064213027954,198.91964267083793
471,200.33001128349304,198.91151175573816
472,199.6809669380188,198.94874699894805
473,197.58454225730895,198.92905401843308
474,196.78700721969605,198.85946567097506
475,199.146906224823,198.82090518676793
476,197.62018954200744,198.80207483686857
477,197.1804233932495,198.78631299234053
478,198.35077213630677,198.67156682249507
479,201.4844855770111,198.74974475091614
480,197.99560579185487,198.68778143496777
481,199.88368473243713,198.78900783353544
482,196.64633451595307,198.7190384490142
483,199.6120947101593,198.738531203256
484,197.76912018756866,198.7194552957703
485,197.26312808361052,198.66962059356854
486,197.53395533676147,198.56314104060527
487,198.8572982093811,198.50123744691606
488,198.23555138282777,198.6271703800821
489,201.39946309280396,198.63067959712293
490,202.80742092666625,198.8974765254295
491,197.4904867881775,198.8329620962986
492,196.71497731933593,198.73121220762667
493,199.7441016626358,198.84260446331814
494,200.56878269882202,198.8903180856479
495,199.09499973163605,198.79129238970228
496,199.0669182390213,198.7407686679234
497,198.3186873588562,198.686277484757
498,198.4235854153633,198.71983921107952
499,198.1483765586853,198.77429398463923
